# Position_mm,Temperature_K,H2,H,O,O2,OH,H2O,HO2,H2O2,AR,N2
1.755554199218750000e+01,1.132548444165012825e+03,1.342605602345346705e-02,9.607114586997218125e-04,2.223536497617516552e-03,1.538587823825888490e-01,1.799285355696493387e-03,8.553610752561895125e-02,1.719864517287255279e-04,2.269654168914690792e-05,-2.800265704239703775e-15,7.420008377634281782e-01
1.755615234375000000e+01,1.135577808583831711e+03,1.336281951547834378e-02,9.681905142088239160e-04,2.251945266447509877e-03,1.532941336310149616e-01,1.817400431947523371e-03,8.612072073653558035e-02,1.709183330276744400e-04,2.222829865890691252e-05,-1.309013899372625660e-15,7.419916432736445300e-01
1.755676269531250000e+01,1.138597615061761189e+03,1.329967631548045065e-02,9.756657284038285907e-04,2.280452168370787451e-03,1.527279055818183962e-01,1.835712307518510417e-03,8.670613770231754003e-02,1.698582986186161618e-04,2.177212065036186734e-05,-1.402822262412502873e-15,7.419828197784987811e-01
1.755737304687499645e+01,1.141607828283536946e+03,1.323662944331456537e-02,9.831364558061518426e-04,2.309053318412170909e-03,1.521601393478251296e-01,1.854219344284563148e-03,8.729232057894420471e-02,1.688062162469165285e-04,2.132779005351853873e-05,-4.087855270130298710e-15,7.419743675056235110e-01
1.755798339843749645e+01,1.144608413268952290e+03,1.317368192265463978e-02,9.906020502999631286e-04,2.337744814740945823e-03,1.515908765978369876e-01,1.872919859334738367e-03,8.787923115078001557e-02,1.677619569920173919e-04,2.089508922419873758e-05,-2.599270377282948138e-15,7.419662865583918077e-01
1.755859375000000000e+01,1.147599335388970530e+03,1.311083677991496318e-02,9.980618653127951156e-04,2.366522740345421930e-03,1.510201595378223294e-01,1.891812125959494231e-03,8.846683084471748670e-02,1.667253951916370107e-04,2.047380062365920572e-05,-1.649678690763854661e-16,7.419585769114785956e-01
1.755920410156250355e+01,1.150580560381670693e+03,1.304809704326314983e-02,1.005515254004326915e-03,2.395383164725581760e-03,1.504480308929249111e-01,1.910894374676520065e-03,8.905508074508436400e-02,1.656964083891018129e-04,2.006370697626423422e-05,-1.704346859089136972e-15,7.419512384115509729e-01
1.755981445312500355e+01,1.153552054368154813e+03,1.298546574168460421e-02,1.012961569460799852e-03,2.424322145589918615e-03,1.498745338898730128e-01,1.930164794280685332e-03,8.964394160912521337e-02,1.646748772832081712e-04,1.966459142373416121e-05,-4.079350943274541246e-15,7.419442707812655691e-01
1.756042480468750355e+01,1.156513783868324936e+03,1.292294590405384386e-02,1.020400164890836311e-03,2.453335730540635428e-03,1.492997122392689113e-01,1.949621532903824924e-03,9.023337388272724413e-02,1.636606856672742757e-04,1.927623766293842507e-05,-7.047687191467673009e-16,7.419376736239972070e-01
1.756103515625000000e+01,1.159465715816422971e+03,1.286054055790139192e-02,1.027830393797380315e-03,2.482419958684207572e-03,1.487236101141826139e-01,1.969262699034231810e-03,9.082333771415897206e-02,1.626537203508208118e-04,1.889843006384394686e-05,-3.481361960657296927e-15,7.419314464113198060e-01
1.756164550781250000e+01,1.162407817576477328e+03,1.279825272879083105e-02,1.035251610199867467e-03,2.511570862373291562e-03,1.481462721355765455e-01,1.989086362668498684e-03,9.141379297219881517e-02,1.616538711438132736e-04,1.853095384045754641e-05,1.658081504515819304e-15,7.419255885052474797e-01
1.756225585937500000e+01,1.165340056957554680e+03,1.273608543889318684e-02,1.042663168790878073e-03,2.540784468744768619e-03,1.475677433483210954e-01,2.009090556310985393e-03,9.200469925877423349e-02,1.606610307485376260e-04,1.817359512984948464e-05,-2.234873560351936208e-15,7.419200991349846896e-01
1.756286621093750000e+01,1.168262402228820065e+03,1.267404170639635334e-02,1.050064425162196106e-03,2.570056801452237291e-03,1.469880692066481698e-01,2.029273276161171462e-03,9.259601592757268906e-02,1.596750947596021748e-04,1.782614116893363077e-05,-1.393807412287808777e-15,7.419149774211972748e-01
1.756347656250000000e+01,1.171174822134393025e+03,1.261212454427469709e-02,1.057454735977063354e-03,2.599383882218401446e-03,1.464072955520843711e-01,2.049632483166374114e-03,9.318770209822493933e-02,1.586959615663485832e-04,1.748838037212336832e-05,9.548917739488985545e-17,7.419102223639284510e-01
1.756408691406250000e+01,1.174077285907986379e+03,1.255033695930455120e-02,1.064833459163053338e-03,2.628761732445133482e-03,1.458254685940446604e-01,2.070166104147659267e-03,9.377971667225992736e-02,1.577235323122529187e-04,1.716010246042657539e-05,-2.996063924448688088e-15,7.419058328442375005e-01
1.756469726562500000e+01,1.176969763287315345e+03,1.248868195125699652e-02,1.072199954119660041e-03,2.658186374845569831e-03,1.452426348923414878e-01,2.090872032963022199e-03,9.437201835044842224e-02,1.567577108565171133e-04,1.684109858590381788e-05,-1.028265936621088240e-15,7.419018076362535741e-01
1.756530761718749645e+01,1.179852224528266561e+03,1.242716251165668778e-02,1.079553581887472691e-03,2.687653834950372647e-03,1.446588413345318291e-01,2.111748131585355123e-03,9.496456564695925084e-02,1.557984036897051329e-04,1.653116140850595394e-05,-3.631863790410254924e-15,7.418981453938001680e-01
1.756591796875000000e+01,1.182724640418828358e+03,1.236578162305569314e-02,1.086893705361778551e-03,2.717160142732421950e-03,1.440741351190890362e-01,2.132792231301290295e-03,9.555731690736719852e-02,1.548455199150896580e-04,1.623008523043996314e-05,-2.020491229306817270e-15,7.418948446668770513e-01
1.756652832031250355e+01,1.185586982292693619e+03,1.230454225786214301e-02,1.094219689465164872e-03,2.746701334090884562e-03,1.434885637332987962e-01,2.154002133810669923e-03,9.615023032329210462e-02,1.538989711670430750e-04,1.593766606554081945e-05,-2.009099422402545655e-15,7.418919038918346809e-01
1.756713867187500355e+01,1.188439222042669826e+03,1.224344737747653893e-02,1.101530901346830377e-03,2.776273452404273440e-03,1.429021749345971148e-01,2.175375612405254337e-03,9.674326394936230700e-02,1.529586715789228116e-04,1.565370175178027218e-05,-1.840225530748026647e-15,7.418893213993509317e-01
1.756774902343750355e+01,1.191281332133802835e+03,1.218249993132610419e-02,1.108826710571085301e-03,2.805872550030773585e-03,1.423150167306266034e-01,2.196910413121259693e-03,9.733637571937919786e-02,1.520245377259179717e-04,1.537799203438756129e-05,4.828453174047931679e-16,7.418870954162283260e-01
1.756835937500000355e+01,1.194113285616126404e+03,1.212170285584638317e-02,1.116106489298892158e-03,2.835494689774005744e-03,1.417271373585662353e-01,2.218604255883118836e-03,9.792952346196259761e-02,1.510964885678755057e-04,1.511033864495142042e-05,1.358272777435771511e-16,7.418852240634952189e-01
1.756896972656250000e+01,1.196935056137172978e+03,1.206105907355067841e-02,1.123369612475940988e-03,2.865135946354474376e-03,1.411385852653912754e-01,2.240454835671577740e-03,9.852266491682210026e-02,1.501744454082831618e-04,1.485054539182167910e-05,-3.719339705091366127e-15,7.418837053593529962e-01
1.756958007812500000e+01,1.199746617954155226e+03,1.200057149219684212e-02,1.130615458027656563e-03,2.894792407879858993e-03,1.405494090891794556e-01,2.262459823707781755e-03,9.911575775173585290e-02,1.492583318508459154e-04,1.459841824243459541e-05,-1.945511148902992003e-15,7.418825372277337848e-01
1.757019042968750000e+01,1.202547945945827678e+03,1.194024300369751941e-02,1.137843407027501258e-03,2.924460177219559160e-03,1.399596576373576262e-01,2.284616868576002085e-03,9.970875957734355588e-02,1.483480737279473550e-04,1.435376537484107034e-05,-6.162969794575910028e-16,7.418817174907915701e-01
1.757080078125000000e+01,1.205339015624019339e+03,1.188007648326389401e-02,1.145052843885168044e-03,2.954135373426573178e-03,1.393693798675819107e-01,2.306923597405372353e-03,1.003016279636773228e-01,1.474435990689760439e-04,1.411639726382343036e-05,-1.231998928534564352e-15,7.418812438748951799e-01
1.757141113281250000e+01,1.208119803144830257e+03,1.182007478854957966e-02,1.152243156532099192e-03,2.983814133128645692e-03,1.387786248685664303e-01,2.329377617041796227e-03,1.008943204565874024e-01,1.465448380537550256e-04,1.388612674725092637e-05,4.072027186836407187e-16,7.418811140162552276e-01
1.757202148437500000e+01,1.210890285319485201e+03,1.176024075862479139e-02,1.159413736587388286e-03,3.013492611844862095e-03,1.381874418388686632e-01,2.351976515175620459e-03,1.014867945925709836e-01,1.456517229506219260e-04,1.366276907415413048e-05,-1.398047770334343228e-15,7.418813254554406100e-01
1.757263183593749645e+01,1.213650439624837645e+03,1.170057721319739050e-02,1.166563979545129056e-03,3.043166985350582304e-03,1.375958800685069816e-01,2.374717861526836997e-03,1.020790079154948876e-01,1.447641880870426296e-04,1.344614197971295591e-05,-2.098046698294236644e-15,7.418818756464318209e-01
1.757324218750000000e+01,1.216400244213534052e+03,1.164108695171485637e-02,1.173693284946629185e-03,3.072833450974060687e-03,1.370039889191528859e-01,2.397599208988240600e-03,1.026709179921444504e-01,1.438821697926207345e-04,1.323606572872679109e-05,7.275613613083574496e-16,7.418827619578017840e-01
1.757385253906250355e+01,1.219139677923752970e+03,1.158177275240329478e-02,1.180801056542412231e-03,3.102488228848255050e-03,1.364118178035360618e-01,2.420618094749021811e-03,1.032624824269605529e-01,1.430056063454386247e-04,1.303236315931072877e-05,-3.148007480674116461e-16,7.418839816689573041e-01
1.757446289062500355e+01,1.221868720288657187e+03,1.152263737151806508e-02,1.187886702472721679e-03,3.132127563201184215e-03,1.358194161673042244e-01,2.443772041466035772e-03,1.038536588784169656e-01,1.421344379439969357e-04,1.283485974687865948e-05,-2.254632470156832317e-15,7.418855319790009784e-01
1.757507324218750355e+01,1.224587351545473894e+03,1.146368354246587833e-02,1.194949635430904780e-03,3.161747723571931880e-03,1.352268334693609020e-01,2.467058558387368299e-03,1.044444050740550578e-01,1.412686066525762946e-04,1.264338363799708291e-05,-2.736133639735799326e-15,7.418874100068165722e-01
1.757568359375000355e+01,1.227295552644120107e+03,1.140491397498982935e-02,1.201989272829007962e-03,3.191345006015723889e-03,1.346341191629197298e-01,2.490475142482152619e-03,1.050346788257728731e-01,1.404080563559639372e-04,1.245776568937723112e-05,-8.349400162022990719e-16,7.418896127941527752e-01
1.757629394531250000e+01,1.229993305255510904e+03,1.134633135428069796e-02,1.209005036951696886e-03,3.220915734257338067e-03,1.340413226756825282e-01,2.514019279542735030e-03,1.056244380441841435e-01,1.395527327103928826e-04,1.227783950006061466e-05,-1.766246233868656457e-15,7.418921373031079902e-01
1.757690429687500000e+01,1.232680591779469751e+03,1.128793834031983391e-02,1.215996355130706747e-03,3.250456260886159555e-03,1.334484933927412020e-01,2.537688445334814781e-03,1.062136407548068678e-01,1.387025831158494036e-04,1.210344145942832991e-05,6.995478857877845873e-16,7.418949804276029347e-01
1.757751464843750000e+01,1.235357395352250705e+03,1.122973756691539142e-02,1.222962659881491427e-03,3.279962968416884860e-03,1.328556806358756892e-01,2.561480106650143671e-03,1.068022451111231841e-01,1.378575566500572845e-04,1.193441075524387072e-05,-8.585572658819902653e-16,7.418981389841471374e-01
1.757812500000000000e+01,1.238023699853673179e+03,1.117173164112790495e-02,1.229903389078007298e-03,3.309432270449134180e-03,1.322629336474450135e-01,2.585391722454615047e-03,1.073902094109317612e-01,1.370176040513134644e-04,1.177058942442578247e-05,9.427186390231353097e-16,7.419016097267659982e-01
1.757873535156250000e+01,1.240679489913862426e+03,1.111392314230889335e-02,1.236817986079833320e-03,3.338860612660293076e-03,1.316703015697384682e-01,2.609420744911121817e-03,1.079774921087476997e-01,1.361826776491466403e-04,1.161182235044911414e-05,-1.740491199094770069e-15,7.419053893358140694e-01
1.757934570312500000e+01,1.243324750919599182e+03,1.105631462159028557e-02,1.243705899904844550e-03,3.368244473920600519e-03,1.310778334296605896e-01,2.633564620516361081e-03,1.085640518321174391e-01,1.353527313519352175e-04,1.145795731130631091e-05,5.699960361393006447e-16,7.419094744351188986e-01
1.757995605468750000e+01,1.245959469020271854e+03,1.099890860093285724e-02,1.250566585346985339e-03,3.397580367217861892e-03,1.304855781182502061e-01,2.657820791091962311e-03,1.091498473933674301e-01,1.345277205735067683e-04,1.130884496566877782e-05,-1.304338831251563743e-15,7.419138615791798230e-01
1.758056640624999645e+01,1.248583631133434437e+03,1.094170757261662963e-02,1.257399503139358492e-03,3.426864840706562478e-03,1.298935843754427111e-01,2.682186694891576604e-03,1.097348378052366985e-01,1.337076022226069594e-04,1.116433889595630967e-05,-1.275204505826885452e-15,7.419185472682708893e-01
1.758117675781249645e+01,1.251197224949964266e+03,1.088471399841458957e-02,1.264204120075412179e-03,3.456094478604199941e-03,1.293019007711381230e-01,2.706659767591912923e-03,1.103189822930476377e-01,1.328923346407102305e-04,1.102429559804711448e-05,-2.935143935247810285e-15,7.419235279415449247e-01
1.758178710937499645e+01,1.253800238938824805e+03,1.082793030902281205e-02,1.270979909154671241e-03,3.485265902147257917e-03,1.287105756893432429e-01,2.731237443345423382e-03,1.109022403090029613e-01,1.320818775781797062e-04,1.088857450459499922e-05,-2.003641736420643074e-15,7.419287999859501825e-01
1.758239746093749645e+01,1.256392662351429180e+03,1.077135890337086420e-02,1.277726349708750101e-03,3.514375770463522546e-03,1.281196573109549541e-01,2.755917155773595934e-03,1.114845715449001712e-01,1.312761921446340470e-04,1.075703797965307374e-05,1.004107667823702452e-15,7.419343597360643638e-01
1.758300781250000000e+01,1.258974485225620583e+03,1.071500214793008263e-02,1.284442927521506871e-03,3.543420781411226773e-03,1.275291935965656431e-01,2.780696338945053050e-03,1.120659359443771236e-01,1.304752407690845065e-04,1.062955132035311222e-05,-3.955577519210357263e-16,7.419402034723749928e-01
1.758361816406250355e+01,1.261545698389197014e+03,1.065886237620900130e-02,1.291129134965662362e-03,3.572397672448744850e-03,1.269392322715504617e-01,2.805572428388834489e-03,1.126462937166264611e-01,1.296789871779140807e-04,1.050598277189981681e-05,-1.327817529605748619e-15,7.419463274309806566e-01
1.758422851562500000e+01,1.264106293463113161e+03,1.060294188807969253e-02,1.297784471113383725e-03,3.601303221401714379e-03,1.263498208092231345e-01,2.830542862032236952e-03,1.132256053479759744e-01,1.288873963438135915e-04,1.038620351105156938e-05,-1.950370113816946244e-15,7.419527278007022053e-01
1.758483886718750000e+01,1.266656262864287100e+03,1.054724294925452749e-02,1.304408441859315586e-03,3.630134247251767376e-03,1.257610064158427854e-01,2.855605081166886355e-03,1.138038316145725537e-01,1.281004344565730903e-04,1.027008764747976022e-05,-8.844825929961892237e-17,7.419594007291134830e-01
1.758544921875000000e+01,1.269195599807937697e+03,1.049176779065775188e-02,1.311000560024109651e-03,3.658887610844957505e-03,1.251728360144482022e-01,2.880756531358282403e-03,1.143809335934647675e-01,1.273180688792864058e-04,1.015751220816500114e-05,-8.359936583915454840e-16,7.419663423198837870e-01
1.758605957031250000e+01,1.271724298309591177e+03,1.043651860792458967e-02,1.317560345468053642e-03,3.687560215615401284e-03,1.245853562302836198e-01,2.905994663377920156e-03,1.149568726745789637e-01,1.265402681251954586e-04,1.004835713869013996e-05,-3.635691005331387385e-15,7.419735486376012323e-01
1.758666992187500000e+01,1.274242353186681612e+03,1.038149756095160976e-02,1.324087325204949392e-03,3.716149008285892126e-03,1.239986133769264698e-01,2.931316934124050030e-03,1.155316105728082243e-01,1.257670018265581550e-04,9.942505292441933747e-06,-8.942318187415444029e-16,7.419810157149842045e-01
1.758728027343750000e+01,1.276749760059760774e+03,1.032670677327627781e-02,1.330581033487740093e-03,3.744650979462162826e-03,1.234126534404704628e-01,2.956720807463844840e-03,1.161051093377429844e-01,1.249982406840487528e-04,9.839842398340018574e-06,9.048568352372657466e-16,7.419887395466925328e-01
1.758789062499999645e+01,1.279246515353326004e+03,1.027214833162771492e-02,1.337041011909828776e-03,3.773063164263040347e-03,1.228275220658320149e-01,2.982203755115770370e-03,1.166773313647438276e-01,1.242339564504968885e-04,9.740257059180143501e-06,-1.549903286745620994e-15,7.419967160935470041e-01
1.758850097656249645e+01,1.281732616296260403e+03,1.021782428557306381e-02,1.343466809512502145e-03,3.801382642945305788e-03,1.222432645442970284e-01,3.007763257534242299e-03,1.172482394066280548e-01,1.234741219096114923e-04,9.643640740294974419e-06,-2.500561350703796756e-16,7.420049412923601651e-01
1.758911132812499645e+01,1.284208060921895594e+03,1.016373664691242254e-02,1.349857982852605172e-03,3.829606541385672559e-03,1.216599257981745563e-01,3.033396804684743153e-03,1.178177965820149387e-01,1.227187108250233402e-04,9.549887726693894878e-06,-2.126693493456517132e-15,7.420134110463894039e-01
1.758972167968749645e+01,1.286672848067693167e+03,1.010988738939175291e-02,1.356214096105980930e-03,3.857732031660917379e-03,1.210775503693363175e-01,3.059101896909510471e-03,1.183859663867311285e-01,1.219676979382197570e-04,9.458895123720022441e-06,-2.239584822157724610e-15,7.420221212369314534e-01
